"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.44527637687804e-11,1.24050372907215,0.396,0.341,1.06124848236974e-06,"9","TTC37"
3.44804108296523e-11,1.2972573183787,0.421,0.376,1.06210009478578e-06,"9","TFDP2"
3.56923295279426e-11,1.25483858225294,0.321,0.248,1.09943082644922e-06,"9","ZNF451"
3.64696654627994e-11,1.38389669595211,0.292,0.212,1.12337510525061e-06,"9","TRIM38"
4.44716963066262e-11,0.934580261767681,0.468,0.395,1.36986166133301e-06,"9","PLXDC1"
4.61069199456476e-11,1.3115868414667,0.292,0.214,1.42023145508578e-06,"9","RAF1"
4.91043986692868e-11,1.32405653441731,0.415,0.372,1.51256279221004e-06,"9","SIL1"
5.65786893021419e-11,1.15762001356921,0.376,0.303,1.74279336657388e-06,"9","WDR60"
5.95056621048812e-11,1.16813002136136,0.392,0.336,1.83295290981666e-06,"9","ATF7"
6.43754950511115e-11,1.24582674297019,0.362,0.291,1.98295837405939e-06,"9","C5orf56"
6.52058661018611e-11,0.794122619687294,0.225,0.392,2.00853629353563e-06,"9","HSPH1"
6.5254323119624e-11,1.33999817571509,0.282,0.205,2.01002891505378e-06,"9","ATP10D"
7.90323399808286e-11,0.561027641161393,0.69,0.699,2.43443316842946e-06,"9","ARGLU1"
8.09021820467319e-11,1.52857661702933,0.257,0.18,2.49202991358548e-06,"9","MFN1"
8.09024187748952e-11,1.38429098188038,0.314,0.24,2.4920372055231e-06,"9","ACSL4"
8.2727351710871e-11,1.06214865327623,0.385,0.323,2.54825061474996e-06,"9","MPRIP"
9.36292630261647e-11,1.38601801013843,0.342,0.269,2.88406218899495e-06,"9","FAM20C"
9.87883975479659e-11,1.88170799758319,0.295,0.225,3.04297900966999e-06,"9","CRY1"
1.17908265636677e-10,1.11535493902243,0.426,0.377,3.63192830640657e-06,"9","RNF19A"
1.28287280422806e-10,0.695955940843019,0.651,0.676,3.9516330988637e-06,"9","SFPQ"
1.29193234572207e-10,1.49813151458679,0.275,0.197,3.9795392045277e-06,"9","GABPB1-AS1"
1.31538817226503e-10,0.893638024337671,0.471,0.43,4.05179018702796e-06,"9","LUC7L"
1.32449976315312e-10,1.44008588792953,0.315,0.245,4.07985662044055e-06,"9","UBAP1"
1.51878384186524e-10,1.29348461021153,0.343,0.282,4.67830986809751e-06,"9","RPS6KA3"
1.55650888537703e-10,1.34472185328751,0.363,0.289,4.79451431962688e-06,"9","NFKB1"
1.60279123059821e-10,1.41280011751636,0.262,0.186,4.93707782761165e-06,"9","MCM3AP"
1.76012642909724e-10,1.09590282690057,0.381,0.316,5.42171743954824e-06,"9","XPO1"
1.88633860259876e-10,1.07535374786372,0.424,0.373,5.81048879758497e-06,"9","ATP2A2"
1.9219915782717e-10,1.34839291044394,0.314,0.245,5.92031065855031e-06,"9","VPS35L"
1.93391321541332e-10,1.39330007875073,0.304,0.23,5.95703287743765e-06,"9","CHD8"
1.99438800905236e-10,1.47831477808387,0.268,0.19,6.14331338428398e-06,"9","MLXIP"
2.06521077919239e-10,1.36066222071292,0.261,0.185,6.36146876314633e-06,"9","WDR26"
2.13481985783055e-10,1.25996053407267,0.357,0.297,6.57588560807544e-06,"9","PTPN2"
2.14338266939566e-10,1.40369112633965,0.317,0.245,6.60226163653946e-06,"9","ATE1"
2.93081121747687e-10,1.11937512141525,0.332,0.266,9.02777779319401e-06,"9","CAPN7"
3.24373604412037e-10,0.949147362888893,0.462,0.423,9.99168013670396e-06,"9","TRIM44"
3.48842137207907e-10,1.41519357981858,0.31,0.242,1.07453843524152e-05,"9","UIMC1"
3.49708300341247e-10,1.79642882867528,0.298,0.231,1.07720647754114e-05,"9","SERTAD2"
4.01743359167835e-10,1.43013740491563,0.279,0.21,1.23749006924468e-05,"9","NUP214"
4.72867178540005e-10,0.903392322238012,0.41,0.359,1.45657277005678e-05,"9","RYK"
4.85964055676972e-10,2.36152092261436,0.349,0.295,1.49691508070178e-05,"9","NFATC2"
4.91891692990279e-10,1.57218697887476,0.254,0.181,1.51517398191795e-05,"9","SPECC1"
5.24710041912651e-10,1.35177423159472,0.309,0.242,1.61626434210354e-05,"9","NUDCD3"
5.25703800958547e-10,1.19839741352956,0.371,0.315,1.61932541809261e-05,"9","RABEP1"
5.56411976547671e-10,1.35439958285223,0.251,0.176,1.71391581135979e-05,"9","TRAPPC11"
5.82216952235235e-10,0.836247593693787,0.507,0.471,1.79340287797019e-05,"9","GOLM1"
6.6082222726571e-10,0.692050808298989,0.612,0.652,2.03553070664657e-05,"9","CTNNA1"
7.01903067819989e-10,1.22596896080673,0.388,0.331,2.16207201980591e-05,"9","CCDC88A"
7.1319237750898e-10,1.21046358749009,0.357,0.3,2.19684648044091e-05,"9","CUL5"
7.15396488180836e-10,1.42087861681404,0.275,0.205,2.20363580254343e-05,"9","GNPTAB"
7.79855345805478e-10,0.689227027073193,0.638,0.679,2.40218842168461e-05,"9","LAMC1"
8.69053000587662e-10,1.25250208947552,0.362,0.306,2.67694395771018e-05,"9","KMT5B"
9.35179595547068e-10,1.43117629103921,0.25,0.177,2.88063370816363e-05,"9","EPSTI1"
9.56515477906757e-10,0.88773229511466,0.488,0.456,2.94635462659618e-05,"9","TAF15"
1.01471209018935e-09,1.34501174989552,0.295,0.227,3.12561765141026e-05,"9","IQSEC1"
1.12157029066007e-09,1.5468365095724,0.251,0.175,3.45477296632023e-05,"9","CDC42SE2"
1.13615650540399e-09,1.40673392460091,0.292,0.228,3.4997028835959e-05,"9","PMM2"
1.21071936309343e-09,0.840724593208828,0.474,0.419,3.72937885413669e-05,"9","DAAM1"
1.23827117897054e-09,1.29160627267428,0.31,0.246,3.81424671258296e-05,"9","FAM171A1"
1.24014080724198e-09,1.38717586850373,0.276,0.205,3.82000572854748e-05,"9","RAP1GDS1"
1.43357486481828e-09,1.31001063299966,0.257,0.183,4.41584065609975e-05,"9","WDR11"
1.53384558651464e-09,1.26121982104092,0.349,0.29,4.72470456014104e-05,"9","ATXN3"
1.54972806255602e-09,1.28844024422091,0.365,0.314,4.77362735109132e-05,"9","PPP2R5E"
1.80694926469622e-09,1.28669231198612,0.254,0.184,5.56594582004377e-05,"9","DCP1A"
1.88985103490369e-09,1.29488761360556,0.359,0.305,5.82130814281383e-05,"9","PHF20"
1.93377078319067e-09,0.914673284475677,0.524,0.527,5.95659414346224e-05,"9","PTPRA"
1.95610560926333e-09,1.25278120252637,0.317,0.257,6.02539210821383e-05,"9","PWWP3A"
2.0263116668743e-09,1.09694818066752,0.427,0.388,6.2416478274729e-05,"9","NRDC"
2.08170385169603e-09,0.903552296696974,0.349,0.275,6.41227237437928e-05,"9","LIFR"
2.13511141717678e-09,2.31237039366329,0.293,0.233,6.57678369832963e-05,"9","NFATC1"
2.31304662026348e-09,1.26870536038995,0.276,0.205,7.1248775043976e-05,"9","CASD1"
2.41281634747768e-09,1.10847154132966,0.367,0.306,7.43219819513549e-05,"9","EML4"
2.63125515643938e-09,1.19837804350407,0.398,0.358,8.10505525838022e-05,"9","ZMYND11"
2.7644310482565e-09,1.19224661486624,0.275,0.205,8.51527695794449e-05,"9","IPO9"
3.01939880450773e-09,1.16193589834504,0.314,0.251,9.30065413752516e-05,"9","NDUFS1"
3.43683832638945e-09,0.918833342762606,0.438,0.388,0.000105864930967774,"9","RHOBTB3"
3.51965314951931e-09,1.26316657980148,0.29,0.224,0.000108415875964643,"9","USP12"
3.52875015124299e-09,1.16710480762304,0.326,0.267,0.000108696090908738,"9","PRKD3"
3.58498813772628e-09,1.06727514871732,0.407,0.373,0.000110428389606382,"9","USO1"
3.71928697057963e-09,1.10368364432279,0.345,0.285,0.000114565196554764,"9","BTBD7"
3.8651631559852e-09,1.56285484704602,0.287,0.219,0.000119058620693812,"9","SYNE3"
4.23825357849651e-09,0.592276115961756,0.535,0.463,0.000130550924978428,"9","OLFML2B"
4.24353078886901e-09,1.18250315734842,0.374,0.323,0.000130713478889532,"9","WBP1L"
4.35139359233003e-09,0.879265899095466,0.49,0.442,0.000134035976824542,"9","RAB31"
4.38898809284474e-09,1.09135042199099,0.348,0.291,0.000135194000223897,"9","LNPEP"
4.47359289355737e-09,1.16350906047114,0.359,0.307,0.000137800081900248,"9","EFR3A"
5.02613568654449e-09,1.26075140117393,0.296,0.224,0.00015482005755263,"9","PDE5A"
5.50245114057681e-09,1.43281008557768,0.282,0.218,0.000169492002483187,"9","RLF"
5.58936732190633e-09,1.23516198422635,0.343,0.285,0.000172169281616681,"9","PPP3R1"
5.89542057186055e-09,1.29325700770706,0.257,0.189,0.00018159663987502,"9","CHM"
6.07684910548226e-09,1.57055393081837,0.298,0.24,0.00018718518299617,"9","EPN2"
6.42199725659432e-09,1.26559104666614,0.275,0.208,0.000197816781494875,"9","COG3"
6.44710179175044e-09,1.29199882979722,0.295,0.235,0.000198590076491289,"9","CDK12"
7.74122250539704e-09,0.906020544977436,0.487,0.483,0.000238452876833745,"9","LUC7L2"
8.7498282473349e-09,1.20039274239161,0.312,0.247,0.000269520959502657,"9","MAP3K3"
8.81027729593306e-09,1.37857669438792,0.337,0.283,0.000271382971546626,"9","RFTN1"
8.83663428297661e-09,1.31006468031143,0.293,0.231,0.000272194845818528,"9","ZBTB1"
8.95510783769061e-09,1.1754101942656,0.349,0.3,0.000275844186724384,"9","CCDC6"
1.0547672877869e-08,1.06368914705778,0.382,0.335,0.000324899967656997,"9","NBPF1"
1.0919979936966e-08,1.16952377268958,0.34,0.287,0.000336368141998364,"9","PPIP5K2"
1.11820739026124e-08,1.65600616634992,0.259,0.193,0.000344441422422171,"9","DDX58"
1.37610773150043e-08,1.2454987355367,0.257,0.191,0.000423882464534078,"9","PCGF3"
1.426694388925e-08,1.07745706332125,0.568,0.571,0.000439464672620569,"9","TGFBR3"
1.43719101250085e-08,1.18124991807825,0.324,0.265,0.000442697947580637,"9","AGFG1"
1.58639576827289e-08,0.797739392469236,0.554,0.502,0.000488657488501098,"9","SDC2"
1.72690324131728e-08,0.531521470099733,0.727,0.662,0.000531938005422962,"9","AEBP1"
1.88955761727528e-08,1.0535869863352,0.415,0.378,0.000582040432849305,"9","CYFIP1"
1.89933454816467e-08,1.00950350837169,0.457,0.445,0.000585052020871165,"9","LRRFIP2"
1.93420931813057e-08,1.35197816586,0.362,0.316,0.00059579449626376,"9","CYP20A1"
2.15547968969248e-08,1.45134169283767,0.251,0.189,0.000663952408815976,"9","ELMSAN1"
2.26770279842308e-08,1.18346072474245,0.435,0.416,0.000698520492998262,"9","C1orf21"
2.39726514353816e-08,1.20949416245615,0.285,0.223,0.000738429582164058,"9","NUP98"
2.40083217898075e-08,1.3317779509384,0.292,0.23,0.000739528336091441,"9","INO80"
2.80106456508337e-08,1.32247697255531,0.251,0.187,0.000862811917982629,"9","CCDC66"
2.93827717946173e-08,1.33532271392177,0.337,0.274,0.000905077519589595,"9","FGF7"
3.061976402845e-08,1.34512400362876,0.278,0.215,0.000943180591368347,"9","LRIG3"
3.13666602474128e-08,0.957105093227082,0.563,0.556,0.000966187235601057,"9","TNXB"
3.33653760146113e-08,1.12987932247954,0.382,0.34,0.00102775367737807,"9","CDC27"
3.67434077578137e-08,1.1590497858408,0.257,0.195,0.00113180718916393,"9","ZNF506"
3.80911916419096e-08,1.37369790305819,0.264,0.2,0.00117332297614574,"9","TBK1"
3.99768262443548e-08,1.16639122332767,0.301,0.242,0.00123140617880486,"9","APPBP2"
4.07771236043013e-08,1.29316851771362,0.257,0.192,0.00125605773838329,"9","S100PBP"
4.35496529651615e-08,1.08593841962148,0.309,0.254,0.00134145996028587,"9","LARP1"
4.81455157095954e-08,1.35364759908569,0.268,0.212,0.00148302632040267,"9","QSER1"
5.00267284714332e-08,1.2415828489051,0.44,0.439,0.00154097331710556,"9","COMMD1"
5.44007201883128e-08,1.09657754335029,0.423,0.4,0.0016757053839606,"9","UBE3A"
5.53718266560677e-08,1.20437298835577,0.293,0.234,0.00170561837648685,"9","DYNC2LI1"
5.56482152958361e-08,1.01851182775523,0.392,0.342,0.00171413197575764,"9","RB1"
5.66820747147204e-08,1.37090323132702,0.292,0.234,0.00174597794743753,"9","CPT1A"
5.87033794836743e-08,0.777607184479691,0.585,0.627,0.00180824019823562,"9","CTNNB1"
5.91421890195156e-08,1.27717139304614,0.357,0.305,0.00182175684836814,"9","MYH10"
6.12724424521616e-08,1.36247967028572,0.281,0.212,0.00188737504485393,"9","FP236383.3"
6.44515392668157e-08,1.27470732882828,0.275,0.217,0.00198530076403572,"9","EDEM3"
7.12702607726478e-08,1.14464515598743,0.318,0.264,0.00219533784257987,"9","KLHL24"
7.26830853518402e-08,1.31207070408514,0.303,0.252,0.00223885707809273,"9","JAM3"
7.445381611397e-08,1.14638020966727,0.3,0.243,0.00229340089775862,"9","ATF2"
7.52657811779374e-08,1.14681563443415,0.345,0.303,0.00231841185762401,"9","KRIT1"
7.83849038661295e-08,1.28630661314661,0.285,0.224,0.00241449019378839,"9","GTF3C1"
8.43493667970806e-08,1.10916745103955,0.357,0.319,0.00259821354545047,"9","MAP3K20"
8.55605488430175e-08,1.30948937741605,0.276,0.215,0.00263552158601147,"9","TUT7"
9.84791352065569e-08,1.20286162460799,0.549,0.525,0.00303345280176757,"9","NFKBIZ"
1.03788337567154e-07,0.773301420633425,0.588,0.614,0.00319699216208105,"9","ARID5B"
1.03902385499018e-07,1.04615674345284,0.395,0.359,0.00320050518052625,"9","ERICH1"
1.06401176861375e-07,1.13841286092074,0.287,0.228,0.00327747545086094,"9","ZFC3H1"
1.08639702518988e-07,1.2243015038944,0.304,0.247,0.0033464287566924,"9","AP2A2"
1.10047178180551e-07,1.17804703258408,0.337,0.286,0.00338978322949553,"9","ZNF721"
1.13607347500192e-07,0.766181903062747,0.613,0.638,0.0034994471250484,"9","TACC1"
1.17748008926371e-07,1.06772943836461,0.349,0.299,0.00362699191895899,"9","FCHO2"
1.46524631698644e-07,1.10635760464584,0.373,0.335,0.00451339823021332,"9","STT3B"
1.49894234765951e-07,0.99497999458398,0.334,0.28,0.00461719211349557,"9","TBCD"
2.20750895017037e-07,1.61832481952819,0.267,0.215,0.00679978981920978,"9","SLC39A14"
2.25826552311536e-07,1.4021783497588,0.27,0.216,0.00695613529085225,"9","ZNF33A"
2.60363942876742e-07,1.44985444204724,0.278,0.222,0.00801999053243229,"9","NXN"
2.73070606068195e-07,1.14875157311397,0.342,0.297,0.0084113938787186,"9","APC"
2.85914905155559e-07,0.685144693590725,0.396,0.338,0.00880703682350669,"9","DOCK4"
3.22528597458046e-07,1.22201529165875,0.259,0.202,0.00993484838750019,"9","STAT5B"
3.33695784789094e-07,1.33848952546742,0.257,0.202,0.0102788312588585,"9","UBAP2"
3.47574672332633e-07,1.17075571430054,0.281,0.225,0.0107063426318621,"9","RC3H2"
4.09212702685432e-07,1.12909437428067,0.385,0.359,0.0126049788808194,"9","NUFIP2"
4.16480470232256e-07,1.3221024978376,0.281,0.231,0.0128288479245642,"9","RNF169"
4.23274713800571e-07,1.11716508705025,0.259,0.201,0.013038131009199,"9","UBXN7"
4.51314099993179e-07,1.22826637471139,0.276,0.224,0.0139018282220899,"9","ELP2"
4.92287955960818e-07,1.15203274351494,0.259,0.201,0.0151639459074611,"9","AHCTF1"
4.9994361868149e-07,2.12255061518023,0.253,0.192,0.0153997632862459,"9","FKBP5"
5.2728436407156e-07,0.94114207774304,0.392,0.357,0.0162419402664963,"9","RNF149"
5.28702129857757e-07,0.794434265931633,0.501,0.502,0.0162856117060085,"9","CTTN"
5.66801692127557e-07,0.980050193034367,0.424,0.412,0.0174591925226051,"9","GPBP1"
5.87266568733018e-07,1.03123611425996,0.357,0.317,0.0180895721166831,"9","CDC73"
5.92177739016419e-07,1.19518820193142,0.376,0.359,0.0182408508949227,"9","ACBD6"
6.01186234792789e-07,1.14757968803581,0.254,0.195,0.0185183395903223,"9","CTDSPL2"
6.12987146971433e-07,0.993608792076413,0.29,0.23,0.0188818430881611,"9","UHRF2"
6.2252924529111e-07,0.832013651729657,0.457,0.441,0.019175768342702,"9","VCL"
6.51801506978971e-07,0.849742576078366,0.473,0.469,0.0200774418194733,"9","KMT2A"
7.22102664402926e-07,1.15951310097697,0.334,0.295,0.0222429283716033,"9","SP3"
7.71606603267153e-07,0.947089412783329,0.423,0.404,0.0237677982004381,"9","ZFR"
8.13267781663273e-07,0.983242989419973,0.406,0.391,0.0250510874785738,"9","PITPNB"
8.66043555251312e-07,0.962083601848894,0.407,0.388,0.0266767396324062,"9","SMAD2"
9.24189496900968e-07,1.39557028220714,0.304,0.252,0.0284678090730405,"9","MED15"
1.08997617232235e-06,1.15598537756177,0.259,0.202,0.0335745360360454,"9","MLLT6"
1.13302912735876e-06,1.37525724273958,0.284,0.235,0.0349006962100319,"9","PHTF2"
1.18722098737331e-06,1.28138918527128,0.287,0.24,0.0365699680740602,"9","SSBP3"
1.20104849964141e-06,1.10747246006116,0.3,0.251,0.0369958969344542,"9","MORC4"
1.34589474362598e-06,0.952378024787938,0.365,0.327,0.0414575957879109,"9","ARHGAP17"
1.39146776482942e-06,1.14841573437456,0.395,0.374,0.0428613815600406,"9","ZMIZ1"
1.46062369840891e-06,1.18762127599749,0.256,0.206,0.0449915917820898,"9","CCNT2"
1.55289333770389e-06,1.40821154268408,0.275,0.226,0.0478337734812929,"9","OGDH"
1.62046783215604e-06,1.02119672542985,0.317,0.27,0.0499152706339025,"9","SRSF6"
1.77333113204196e-06,1.08151079648308,0.329,0.289,0.0546239188602885,"9","SMAD4"
1.77554581063781e-06,1.03304988395879,0.285,0.233,0.0546921376050765,"9","RNPC3"
1.79627105564339e-06,1.15811145502134,0.343,0.303,0.0553305373269834,"9","PLEKHA1"
1.81711369541642e-06,1.0775090161934,0.29,0.241,0.0559725531599121,"9","PPWD1"
1.97163679286117e-06,1.03484879552012,0.339,0.298,0.0607323281305026,"9","VEZT"
2.10413928651666e-06,1.17009696885676,0.29,0.241,0.0648138024425726,"9","AKAP11"
2.16841460469851e-06,0.827431257921753,0.413,0.381,0.0667936750685283,"9","CFLAR"
2.28376356689019e-06,1.3265766898192,0.264,0.219,0.0703467691509186,"9","TULP4"
2.57981417055929e-06,0.922795585650614,0.479,0.503,0.0794660158957377,"9","OSBPL8"
2.68006336956197e-06,1.12913492544937,0.359,0.329,0.0825539919726175,"9","KDM5B"
2.794526695618e-06,1.18436483471291,0.363,0.337,0.0860798058051211,"9","ERI3"
2.98032238973425e-06,1.09145040789335,0.262,0.21,0.0918028705709842,"9","WDR41"
3.34231761370709e-06,1.08560568631537,0.301,0.246,0.102953409455019,"9","CYTH1"
3.47670469624636e-06,1.14913150776728,0.282,0.236,0.107092934758476,"9","CDC16"
3.63541109351859e-06,0.963722992447837,0.296,0.247,0.111981567913653,"9","REV1"
3.70280950180894e-06,1.2210837837354,0.284,0.236,0.114057641084221,"9","EVA1C"
3.73032063511213e-06,0.578414154360879,0.551,0.558,0.114905066523359,"9","GOLGB1"
3.74112657300295e-06,0.915669732325286,0.356,0.32,0.11523792182821,"9","PTBP3"
4.02059277674453e-06,1.05217634912856,0.292,0.249,0.123846319302062,"9","MTREX"
4.14969672237872e-06,1.24248061914422,0.279,0.23,0.127823108139432,"9","MYO10"
4.25487569590425e-06,1.04224549160839,0.257,0.208,0.131062936060939,"9","PGM3"
4.26106648601092e-06,1.06282774360441,0.303,0.247,0.131253630968594,"9","CRISPLD2"
4.58221904944432e-06,1.08745237159786,0.303,0.258,0.141146093380033,"9","NCK2"
4.64191724683989e-06,1.18941168331011,0.271,0.224,0.142984976954409,"9","ANKLE2"
4.64466500228241e-06,1.06551225335292,0.306,0.264,0.143069616065305,"9","XIAP"
5.20252199873088e-06,1.14485094965385,0.303,0.26,0.160253285126907,"9","TNKS1BP1"
5.60717565032622e-06,1.38602654714001,0.257,0.211,0.172717831556999,"9","SLC16A7"
5.92405145235986e-06,1.26977822571968,0.27,0.223,0.182478556887041,"9","MIA2"
5.95080754953536e-06,1.09301235448375,0.334,0.3,0.183302724948338,"9","LPIN2"
6.74242162861163e-06,0.974314464103131,0.353,0.318,0.207686813426124,"9","KDM5A"
6.88879965061894e-06,0.833214587949589,0.499,0.528,0.212195695638015,"9","RAB1A"
9.55641074664695e-06,0.847788908147743,0.388,0.373,0.294366120228966,"9","CNOT2"
1.08825036472246e-05,1.03517304182739,0.332,0.303,0.33521375984546,"9","KATNBL1"
1.16074719020723e-05,0.775699080748976,0.527,0.557,0.357544956999534,"9","ANAPC5"
1.21187300140918e-05,1.09461657759921,0.312,0.269,0.373293240624071,"9","BAZ2A"
1.28696277492877e-05,0.987606689000129,0.362,0.331,0.39642314356131,"9","SKIL"
1.38897613607695e-05,1.05969982973996,0.262,0.217,0.427846319195784,"9","VPS39"
1.38972944657688e-05,1.03899030294637,0.318,0.272,0.428078361429078,"9","BCL6"
1.42235590105557e-05,0.928060576846286,0.398,0.377,0.438128288202146,"9","BDP1"
1.4439639160712e-05,1.21486587675488,0.298,0.264,0.444784205067411,"9","ARFIP1"
1.45183735608649e-05,0.94144138096274,0.39,0.373,0.447209460795321,"9","UGCG"
1.5261096235273e-05,1.31396147157582,0.409,0.426,0.470087547335114,"9","AIG1"
1.68107608525744e-05,1.14695620761303,0.275,0.234,0.517821866541851,"9","SLC30A7"
1.75120195369829e-05,1.00529756455101,0.339,0.311,0.539422737797683,"9","RIF1"
1.78203598164621e-05,1.0985023932638,0.304,0.271,0.548920543426481,"9","PRKAR2A"
1.85510828588107e-05,1.02626193575795,0.307,0.273,0.571429005299947,"9","NCBP3"
1.98708640525677e-05,1.01585838645756,0.356,0.333,0.612082225411242,"9","ABI1"
2.01662052897008e-05,0.692627810863815,0.482,0.496,0.621179621538654,"9","SRSF4"
2.29915665714845e-05,1.33425537938578,0.254,0.376,0.708209225101438,"9","NAMPT"
2.34376104205201e-05,1.27033309560552,0.284,0.247,0.72194871378328,"9","NAB1"
2.4423125245224e-05,0.905093196350632,0.306,0.257,0.752305526928635,"9","KCNE4"
2.66942832960699e-05,1.66744916745653,0.278,0.245,0.822264008368842,"9","SPAG16"
2.77057927708471e-05,0.88478959590951,0.457,0.463,0.853421534720402,"9","RAB6A"
2.78172304143359e-05,0.729667312525795,0.351,0.309,0.856854148452789,"9","DOCK9"
2.90207154852082e-05,0.848865400751263,0.359,0.34,0.893925099090869,"9","CPSF6"
3.05124416932333e-05,0.635705005854387,0.622,0.71,0.939874741476665,"9","RAP1B"
3.41479491494573e-05,0.974482966826176,0.326,0.294,1,"9","ZFYVE16"
3.47653940737628e-05,1.04318059594329,0.307,0.271,1,"9","RAD50"
3.53423233325081e-05,0.620051752879784,0.518,0.53,1,"9","GOLIM4"
3.7189673104217e-05,0.90564938996614,0.407,0.395,1,"9","PIK3R1"
3.84476121381777e-05,0.517585118712794,0.37,0.505,1,"9","LMCD1"
3.91061489514961e-05,0.710724522216133,0.41,0.394,1,"9","SUN1"
4.14070944686999e-05,1.36136218029291,0.254,0.217,1,"9","PPP2R2D"
4.69898332322678e-05,1.0027988917946,0.332,0.303,1,"9","ZNF652"
4.80388774919609e-05,1.03788258861514,0.289,0.252,1,"9","MAST4"
4.92690411033685e-05,1.04938027920916,0.292,0.263,1,"9","TMEM87B"
5.09604260347765e-05,1.04883288733888,0.301,0.266,1,"9","TRIM56"
6.41551156467886e-05,1.00193725569881,0.36,0.35,1,"9","DLGAP4"
6.82621578169842e-05,1.13647029033739,0.306,0.273,1,"9","TANK"
7.55419455621223e-05,1.06176043408976,0.304,0.273,1,"9","STXBP3"
7.72475493876761e-05,1.18593746206633,0.279,0.245,1,"9","STX17"
8.85746267357879e-05,0.912657150309152,0.289,0.254,1,"9","CREBZF"
9.55947633717751e-05,1.04034974222966,0.339,0.313,1,"9","FAM107B"
9.8135393409483e-05,0.968734369080803,0.276,0.242,1,"9","WAPL"
9.83962283147639e-05,1.00981862821263,0.321,0.298,1,"9","SLC30A9"
0.000122771719813785,0.993284168594499,0.32,0.294,1,"9","TOP2B"
0.000124005555151101,0.977476741969505,0.265,0.223,1,"9","CNOT1"
0.000126887483631372,0.682775380744755,0.541,0.58,1,"9","PDLIM5"
0.000133941950098027,1.01626830095431,0.309,0.278,1,"9","YPEL2"
0.00014082150830802,0.59589341240066,0.424,0.412,1,"9","CTNND1"
0.000143036247003065,0.985881916642808,0.292,0.254,1,"9","PLEKHG1"
0.000143897606295702,0.650786060421704,0.445,0.449,1,"9","HEG1"
0.000153322234208792,1.21085264744323,0.292,0.264,1,"9","STX7"
0.000156478232897067,1.24659426453622,0.268,0.237,1,"9","YAF2"
0.000171703068946975,0.929252666584413,0.402,0.412,1,"9","STAG2"
0.00017470440428673,0.8531707601916,0.498,0.528,1,"9","CCNL1"
0.000176187005273708,0.749612287234766,0.39,0.376,1,"9","MAGI2-AS3"
0.00018056314450761,0.614569864859442,0.504,0.524,1,"9","CD47"
0.000183228970463752,1.15936559273545,0.282,0.25,1,"9","HK1"
0.000203047174552241,0.861964464517649,0.392,0.379,1,"9","THBS3"
0.000262758850965764,0.776436739753365,0.371,0.514,1,"9","WTAP"
0.000278451449287427,1.21389469343537,0.257,0.221,1,"9","PREPL"
0.000280492947938242,0.612945955707256,0.523,0.574,1,"9","SCAF11"
0.000281060853875161,0.948203015931818,0.282,0.253,1,"9","CD2AP"
0.000286752265675387,0.649936747604319,0.452,0.464,1,"9","NSRP1"
0.000309070106080815,1.11661309775582,0.275,0.247,1,"9","CWF19L2"
0.000320135849837964,0.540309907781867,0.434,0.406,1,"9","EMILIN1"
0.000340380336007693,1.05274602629671,0.254,0.223,1,"9","UBE2W"
0.000361942764505285,0.577081525276327,0.544,0.584,1,"9","KMT2E"
0.000371739495280971,1.23764747295629,0.312,0.288,1,"9","KHDRBS3"
0.000381767995681633,1.08736120274082,0.406,0.407,1,"9","MEOX2"
0.000406360172294193,1.11551230993676,0.254,0.224,1,"9","MAPK6"
0.000408362976487139,1.16535370546193,0.254,0.225,1,"9","PLEKHM2"
0.000415551968293783,1.20498159054356,0.251,0.225,1,"9","CWC27"
0.000428789091278655,1.04240444615371,0.307,0.29,1,"9","GALNT11"
0.000463775452937116,0.629734954138305,0.549,0.55,1,"9","MT-ND6"
0.000483638053885555,0.961643125681504,0.324,0.301,1,"9","SLC38A10"
0.000487038001527835,1.00670978849592,0.404,0.414,1,"9","STK24"
0.000541861828362115,1.20914445083238,0.262,0.233,1,"9","AHNAK2"
0.000589223603190733,1.28740829205824,0.278,0.252,1,"9","RIPK1"
0.000635438670918418,0.506185473390326,0.593,0.658,1,"9","NFIC"
0.000848260474969553,0.731489663640003,0.487,0.533,1,"9","GNG12"
0.000912067484939611,1.05680988062528,0.256,0.224,1,"9","USP4"
0.000918298087624995,1.01885615376913,0.312,0.297,1,"9","KCTD3"
0.000918402253820431,1.05149453698599,0.267,0.24,1,"9","PTGFRN"
0.000984188933629033,1.35791298881637,0.253,0.228,1,"9","ADAMTS9-AS2"
0.00100066801027254,0.682798908008952,0.484,0.515,1,"9","SNRNP70"
0.0011243598644526,1.02197258645018,0.3,0.281,1,"9","KPNA3"
0.00122373115929132,0.987138307034546,0.275,0.254,1,"9","ZC3H14"
0.00135399604549539,1.01774542597255,0.31,0.291,1,"9","STK38L"
0.00144509070832171,0.781223174331981,0.438,0.436,1,"9","ELN"
0.00146859240805638,1.02448677499771,0.303,0.293,1,"9","PTS"
0.00149406376205501,0.967609942763222,0.368,0.366,1,"9","UPF2"
0.00149479905378693,1.00042178348438,0.326,0.315,1,"9","CALCOCO1"
0.00194777142589096,0.822221956359211,0.374,0.383,1,"9","URI1"
0.00203197273033918,1.01949434742395,0.296,0.284,1,"9","DIXDC1"
0.00204231084920942,1.00204491668891,0.273,0.255,1,"9","RNASEH2B"
